generation, fitness, rule
150, 5.400100, 265420260310312133005406630214516521466605505166000126110266350203561536154623133436230146020201211215236625062613123215411625245465025315252344205602011103654321442010660261425402454455540532224614202461220456451353100505325640463066163036030
151, 5.200100, 265324260363116506020060340014616525466605505166001126110266613303065366204133133415230146023401211215236625062623123411411621243465025364452344205602016101054321414640460261425402454455543552224614202261220456451356106005521640463066163036030
152, 5.600100, 265324263360116506020060340014616525466605505166001126110246600003565366204123133416330146060401212214236655062633123215511625245255026365455145205602016101054321414640460261425402453455503502224114522461220456451353104505325340563635663036633
153, 5.400100, 265420260360116506025060340024616521466012106062000112110206600303065366203123133416330146020201211215236655062633233215411525245435025325445345215504216101054321414640460261425402454455543552224614202261220456451356106005325640463066163036033
154, 5.200100, 265420260310312133005400340014616501412002462166200126110206600303065366203123133416330146020201211215236655062633233215411525245435025325445345215504216101054321414640460261425402454455543552224614202261220456451356101005325640463066163036033
155, 5.800100, 263424260360116506020060300214516521366605505166000126110246600002065366404123133416330146020401411214236655062630123215413625245255026365455345205602016101054321414640460261465402454455543552224614202261220456451356106005525640463066163036030
156, 5.300100, 265420260360116506025060340054616521466012106066000112110206600303065366204123133416330146020201211215236655062632123155411625245255024365453344205202016101054321414640560261425402454455543552224614202261220456451356106005521640463066163036030
157, 5.200100, 265420260360116506025006630214516521460605505166000126510206600303065366204123133416330106020201211215236655062632123155411625245255024365453344205202016101054321414640560261425402454455543552224613202261220456451356106005521640463066163036030
158, 5.600100, 265420260360116506025060340054616521466012106046000112110206600303065366204123133416330146020201211215236655062632123155411625245255024365453344205202016101054321414640560262425402454455543552224614202261220456451356106005325640463066163036030
159, 5.300100, 263424260360116506020060300014616525466605505166001126116246600003565366204123133416330146540001212215236655062633121215410125245405020325445345203502016135054126444033660261425402454455543552224614202261220456451356106005325640463066163036030
160, 5.100100, 263424260360116506020060300014616525466605505166001126116246600004565366204123133416330146060401211214236655062633124215511625245255026365455345235602016101050322414630460261420402454455543552224114503461220456450353104505322645163636163036030
161, 5.300100, 263424263360116526020060340014656501466605505166000126110266150203065366204103133415230146040001212215236655062633121215410125245405020325445345205602016101050126444033660261425402454455543552224614202261220456451356106005225640463066163036030
162, 5.200100, 263420260361116506020060300014616525461605505166001126116246600003565366204143133416330146040401212213236655062633121215410625245405020325445344205602016101054165414640464161460402454455543512224114503461220456450353106505325640463066163036031
163, 5.300100, 263424200360116506020060300014616525466605505166000126110266154203065326204103133415230146040001212215236655062633121215410125245405020325445345203502016135034126444033660261425402454455543552224624202261220456451356100505325640443066163006030
164, 5.500100, 263454263360116506020060340014616525466605505166000126110266150203025366204103133415250146060401212254236655062633123215511625245255026365455335205602016101054321414640460261425402453455503502224114503461220456451353100505325340463666163016030
165, 6.000100, 263424263360126506620060340014614501466605505136000122110204650203065366201624133416330146060401211215236655062632123155411625245255026365455345205602016101054321413040460263425402454455543552224114501461220456451356106005325640463066163036030
166, 5.500100, 263424200360116506020060300014616525466605505166000126110266154203065326204123135436330146520452451214236655042630123215411435245465023315252344205602011103654321442010660263425402453455503502224111503461220456450353104505322645163636163036030
167, 5.400100, 262424265360116506020060340014650551466605505166000126110266150203465366204123133016330146060401211214236655062633123215511624245555026365455345205622016101054321413010660263425402453455503502224114503461250456451156106505425650463066163036030
168, 5.400100, 262424265360116506020060340014616520466605505166000126110266150203065366201624133416330146040401212213236655062633121215410625245405020325445344205602011101054322414640460261425402453455553502224114522431220456451156106505325630463066163036031
169, 5.100100, 265422263360116503020061344014656525466605505166000126110266150203065366201624132412330146063401212615236655062633123215511625245255120325445345203502016135034126444033660261425412454455543552224114503461220456450353106505325650463066163036030
170, 5.100100, 263424260360216506020060300014214521416605505136000122110204650203062366251624133416330161060401211215236655062532133155411625243255025311252346205602011103054321413040460263425402454452543552224114503461250456451156106005325650463636163012030
171, 5.800100, 263424260360116506020060300014616525466605405166001146116241610003565356204123133416330146040001212215236655062633123215511625245255106365455345203502011101054301414640460261425402454456543552224114503461220456450353104505322645163636163012030
172, 5.500100, 263424260360216506020060300014616525466605405166001146116241610003565356204123033416330146040001212215236655062633123215511625245255106365455345203502011101054301414640460261425402454456543552224114503461220456450552106505325650463066163036630
173, 5.700100, 263424260360116503520060300014616525466605405166001146116141600003565356200123143446330146060401211214236655062630123215414625245255426365245365235602111102654361442010660263425402453455503502224114503461250456451136106505425650463066163036030
174, 5.400100, 262424264360116506620060340014614501466605505136006122110206600303565366204143133416330146520452451212246655062633123215511625245255046365455645205602011101054322414640460263225402453455503562164114503461250456451356104505425650663066163036030
