generation, fitness, rule
153, 124.540100, 352355265136351055054424000150354515353650212155653355252045140252525362603412025652250531206354101441450136213143112032306060066213521042052131151511503661655240250256461130445022250251356153156140553503321253154243023363344110405133613616636
154, 135.610092, 352355265136351055054424000150354515353650212155653455252045140252530302603055026652256531606356141120411650144250112032300263051203335502052614464151503611055244251254461120442022250251351153156160353504321254154251415545604155405113613616636
155, 141.060104, 352355265136351055054424000150354515353654362155655335252245165252520362603412026652251531606356101661452233214251611032602060000243524642050614464101503562055244251256461120445022250251341153156363553504326250253543120333344165025502046615066
156, 134.890091, 352355265136351055054424000150354515353650212155653355252045140252530302603065026652256531606356141120411660144250112032300263021203335502402614464156202651455240251256411120445022250252341153156363553504326250253543120333344165025502046615066
157, 148.390091, 352355265136351055054424050150354515353650212155653355252045140252530302603065026652256531606353101411456156213133116632306660150241334542002603660166502651455240251256411120444025250250251153156160553501251250154243023333346365025112522615066
158, 133.320099, 352355265136351055054424000150354515353654362155655335252245165252520362603462026652251531606356101611426156013100612132506460000245334542002603661166502621055614251256463120445122250252341153156360553504321250154443023365654165405113616616636
159, 134.930099, 352355265156351555054424000150354515353650212155653455252045140252530302603005026652256531606356141120411650144250112032300563051203335502052614464151503611055240251256411120445022250252341153156363553504326250254243020233344365025502046615066
160, 147.540100, 352355265156351555054424000154354515353654563153653345262045140252522314653442056652256531655000665641016154404200412362206064065265315502052614464151503611055244251256463120442022250251341154156160553504621250154243023365614165405113613646636
161, 150.570099, 351355265136351055054424000150354515353650212156653355252045105252530302653055026656202631205000665645010154444200112362206660065265311222050614444151202551455240251256411120442022250251341154156160553504321250154243050333344110405112522615066
162, 161.460098, 352355265656351555054424000150354515353650212155650355552045140251522344601402021652256531636350101641456156213331611032506460000245334542002603664051503661255543251656461120445022250250251153156150513104221254154243220333314365025112522615066
163, 158.020096, 352355265656351555054424000150354515353650212155653155252045140252530341003055026652256031636350141641456156213331611032506460000245334542002603664051503661255543251656461120445022250250251153156150513104221254154243220333314365025112522615066
164, 155.020096, 352355265656350555054424000150354515353650212155650355552045140251522344601405026652256531205000666641016154444200112362606060100243334542002603660166502651455240251256411120444025250250251153156360553504316250253543120333344165025502046615463
165, 167.340103, 352355265136351033056254050152354416653654202155653355352045106252525362653055026652256535606356101411451650144250112032306360000245321642050613464151650665255514251256461130445322250251050150152160553504321250154243250333344365025502046616636
166, 169.540100, 352355265656351555054424000150354515353650212155653455352045105452530302653055026656202631205000665645010154444200112362206660065265311222050614444151202551455240251256463122445122250252340153153160353501251250154243023303344110305112532635436
167, 182.890091, 352355265136351033056252050152354416653654202155653355352045106252525362653055026652256535606356101411451650144250112032306360051205321642050643464151550661255540251256461122445120250252340153156163353501251250154213023303344110405112522215366
168, 179.020096, 352355265656351505054424000150354515353650212155653155252045140252630341003055026652256031636350141641456156213331612132506460000245334542002603661166402621056144251256411420445022250251341153156140353304322250154243320333344362325112522615366
169, 174.620102, 352355265656351555054424010150354515353650212155653141252045135252522454653442056652253531655000665611426156013100652132506460000215334542002603661166512621055614251256463120045122250252341153156360553505321250154243360363302113054522043415654
170, 188.000092, 352355265136351333056254000150354515353654302155653155252045140252530341003055026652256031636350141641456156213331611032506460001203330642000614464054503661255540251256461160445022254251356153156140553304321250154261415565650113055151522615030
171, 178.900101, 352355465656351555054424000150354515353650212155650355502045110252530341003055026652254031636350141641456156213331611032506460001203331642000614404051503661255540251256414120445022250252341153156140553304321250253543120363312113425112522615066
172, 184.440094, 352355265656351555054424000150354515353650212155653155502045110252530341003055026652254031636350141641456156214331611032506460001203331642000614404051503661255540251256414120445022250252341153156140553304321250253543120363312113425112522615166
173, 184.650101, 352355465656351555054424000150354515353650212155053154252045140252530302603055026652256535656356165620416146213133112032200563051243334542002603661166402621056144251256411420445022250251341153156362553504321250154243123363244110605152522615066
